"","BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y"
"172","RNR12 ",472,24,2,1536,-6.27098889804664,2.45936842105263,0,2.124,1.1245,0.35609756097561,1,4.49370705191133e-05,0.871395129741689,-2.32220012580477
"173","SA99RE",484,11,2,1537,-2.68247215163515,2.05410526315789,0,1.774,1.1524,0.372549019607843,1,4.56843123177682e-05,0.871395129741689,-2.3057082403013
"174","TYCORO",503,1,2,1540,-6.54371617077391,2.68978947368421,0,2.323,0.948,0.450127877237852,1,0.00159552240992806,0.871395129741689,1.24749328738161
"175","TYCORO",503,1,2,1542,-6.05567789326195,2.65505263157895,0,2.293,0.9405,0.447004608294931,1,0.000724927107295131,0.871395129741689,0.458607904191493
"176","TYMKII",511,1,2,1543,-5.61548650570214,2.47442105263158,0,2.137,1.1008,0.420824295010846,1,0.000875357137624357,0.871395129741689,0.647168756422426
"177","VWBEET",540,7,2,1545,-6.9791228693385,2.8021052631579,0,2.42,0.9699,0.319148936170213,1,0.00528122664869379,0.871395129741689,2.44445046559996
"178","VWSQBA",554,7,2,1546,-5.18486449613276,2.58094736842105,0,2.229,1.1008,0.24062933826932,1,0.00072568900089376,0.871395129741689,0.459658345675474
"179","VW411 ",538,7,2,1547,-3.92649129039114,2.06105263157895,0,1.78,1.1946,0.32829373650108,1,0.000477091910741235,0.871395129741689,0.0402459533724366
"180","VV144 ",518,6,2,1548,-3.17290277364472,2.12242105263158,0,1.833,1.2627,0.374517374517375,1,0.000149843958330281,0.871395129741689,-1.11786872911301
"181","VV164 ",519,6,2,1549,-1.30687406551075,1.91515789473684,0,1.654,1.2648,0.433287482806052,1,0.000148730421532285,0.871395129741689,-1.12532778813459
"182","AMGREM",23,15,3,373,-7.03619429483098,2.06780412371134,0,1.807,1.1786,0.378501135503407,2,0.00190409252923746,0.885776392447645,1.40792859215096
"183","AMHORN",24,15,3,375,-6.48439249302918,2.07924742268041,0,1.817,1.3135,0.350385423966363,2,0.00128872443063886,0.885776392447645,1.01757597539081
"184","AMJAVL",25,15,3,377,-5.25466276329945,1.92361855670103,0,1.681,1.4668,0.348675034867504,2,0.000384975450550394,0.885776392447645,-0.190652651857572
"185","AMMATA",26,15,3,379,-5.33574384438053,1.82863917525773,0,1.598,1.6302,0.304043782304652,2,0.000624429207403484,0.885776392447645,0.29300574499041
"186","AMAMBS",18,15,3,381,-1.71412222275891,1.69475257731959,1,1.481,1.6614,0.398618123837364,2,0.000421949927711533,0.885776392447645,-0.0989455670241464
"187","BKAPOL",37,19,3,382,-5.84250060113729,1.94879381443299,0,1.703,1.4454,0.317258883248731,2,0.000525043301507322,0.885776392447645,0.119648518943854
"188","BKCENT",38,19,3,384,-4.87628438492107,1.5219587628866,0,1.33,1.6614,0.396825396825397,2,0.00348977225554331,0.885776392447645,2.01375953746775
"189","BKLSAB",45,19,3,387,-2.7569150155517,1.39951546391753,0,1.223,1.8,0.354274917335853,2,0.00204264303811964,0.885776392447645,1.47816763587711
"190","BKCNTU",40,19,3,389,-1.87403213266882,1.32856701030928,0,1.161,1.8,0.404250404250404,2,0.000719663894415895,0.885776392447645,0.434952070399465
"191","BKELCT",41,19,3,390,-0.662320420957109,1.29080412371134,0,1.128,1.84,0.491159135559921,2,0.00214115575659543,0.885776392447645,1.52526881609618
"192","BKRIVE",50,19,3,391,-0.00241051104719858,1.29767010309278,0,1.134,1.792,0.557289344627731,2,0.000399533345739275,0.885776392447645,-0.15353498890107
"193","CDCALA",86,19,3,392,1.83767957904289,1.26562886597938,0,1.106,1.832,0.444175247324854,2,0.000101991153609413,0.885776392447645,-1.51894613910454
"194","CDDEVI",89,19,3,393,2.87822011958343,1.25647422680412,0,1.098,1.832,0.441323971915747,2,0.00289377174021959,0.885776392447645,1.82648381131706
"195","CDELDR",91,19,3,394,4.81515705652037,1.12258762886598,0,0.981,1.776,0.48155737704918,2,0.000718661876064644,0.885776392447645,0.433558758072149
"196","CDFLTW",92,19,3,395,5.72731921868253,1.2530412371134,0,1.095,1.856,0.431203449627597,2,0.000319285990351995,0.885776392447645,-0.377744996679023
"197","CVVEGA",150,19,3,396,-7.06096906960576,2.34930927835052,0,2.053,1.1418,0.324470482199189,2,0.00484245408608769,0.885776392447645,2.34134469448
"198","CVNOVA",146,19,3,397,-6.34024834888504,2.00143298969072,0,1.749,1.4235,0.32626427406199,2,0.00473017077255615,0.885776392447645,2.31788436566061
"199","CVCAMA",130,19,3,405,-5.49790600654269,1.8561030927835,0,1.622,1.4175,0.320615581917281,2,0.00151150173921757,0.885776392447645,1.1770267455674
"200","CVMNTC",143,19,3,407,-4.06997807861477,1.76226804123711,0,1.54,1.6458,0.390519795313762,2,0.00399561974835025,0.885776392447645,2.14912175786199
"201","CVBELA",128,19,3,408,-4.44835645699315,1.62609278350515,0,1.421,1.776,0.256739409499358,2,0.000508696087834066,0.885776392447645,0.0880185419741473
"202","CVIMPA",140,19,3,410,-3.31096906960576,1.43727835051546,0,1.256,1.776,0.350410826486225,2,0.00681289454472581,0.885776392447645,2.68274013280851
"203","CVCAPR",131,19,3,411,-2.60826636690306,1.41668041237113,0,1.238,1.776,0.359195402298851,2,0.00275516397314591,0.885776392447645,1.77740001889101
"204","CVCORV",139,19,3,413,0.930021921385233,1.665,0,1.455,1.2765,0.571256764882742,2,0.000419459196381282,0.885776392447645,-0.104865965399135
"205","CRNEWP",121,16,3,414,-2.34475285338954,1.34916494845361,0,1.179,1.848,0.44047619047619,2,0.001007214532129,0.885776392447645,0.771111691563561
"206","CRNEWY",122,16,3,415,-0.506915015551703,1.34115463917526,0,1.172,1.848,0.493685419058553,2,0.000156343491890809,0.885776392447645,-1.09177676152929
"207","DGCOLT",159,16,3,416,-6.27268078131747,2.39965979381443,0,2.097,1.0168,0.405867970660147,2,0.000508495684163816,0.885776392447645,0.0876245087576786
"208","DGDART",162,16,3,418,-6.12177988041657,2.05864948453608,0,1.799,1.428,0.326460481099656,2,0.00353526388869008,0.885776392447645,2.02671100650229
"209","DGCHLN",157,16,3,421,-4.97988798852468,1.66957731958763,0,1.459,1.5323,0.475435816164818,2,0.00034701326958588,0.885776392447645,-0.294469199210931
"210","DGCORN",161,16,3,422,-5.304212312849,1.70276288659794,0,1.488,1.6614,0.305232558139535,2,0.00196727694355774,0.885776392447645,1.44057338406489
"211","DGPOLA",171,16,3,427,-3.36277087140756,1.50479381443299,0,1.315,1.816,0.388098318240621,2,0.00115791809215706,0.885776392447645,0.910546704161744
"212","DGMONA",169,16,3,428,-2.26141952005621,1.42926804123711,0,1.249,1.832,0.422885572139304,2,0.000213930917991955,0.885776392447645,-0.778179069523349
"213","FDPINT",229,18,3,430,-7.20961771825441,2.47175257731959,0,2.16,1.155,0.25531914893617,2,0.00687773944659958,0.885776392447645,2.69221308882051
"214","FDMAVE",226,18,3,433,-6.56997807861477,2.26119587628866,0,1.976,1.3561,0.304458137006162,2,0.00401941052691851,0.885776392447645,2.15505831645807
"215","FDTORI",238,18,3,435,-5.67808618672287,1.73938144329897,0,1.52,1.696,0.257198769918926,2,0.000764310969238037,0.885776392447645,0.495142514843529
"216","FDMUST",228,18,3,438,-5.54520330383999,1.94650515463918,0,1.701,1.455,0.317195325542571,2,0.001333371505461,0.885776392447645,1.05163376081174
"217","FDGRAN",220,18,3,439,-5.12628438492107,1.94307216494845,0,1.698,1.455,0.316350316350316,2,0.00392974419902947,0.885776392447645,2.1324973941313
"218","FDCST5",210,18,3,442,-3.63979789843459,1.50479381443299,0,1.315,1.76,0.389258438038926,2,0.000444595542449792,0.885776392447645,-0.0466672438071649
"219","FDLTD ",222,18,3,443,-2.84700510564179,1.48648453608247,0,1.299,1.76,0.384709033357682,2,0.00316189753646631,0.885776392447645,1.91509539327664
"220","IMIMPE",265,16,3,444,4.13272462408794,1.27363917525773,1,1.113,1.888,0.427010923535253,2,0.000183355043730944,0.885776392447645,-0.932407816410251
"221","LCCONT",277,18,3,445,5.07191381327712,1.34687628865979,1,1.177,1.84,0.433749257278669,2,0.000724960277129647,0.885776392447645,0.44228464387951
"222","LCMARK",278,18,3,446,8.47281471417802,1.25647422680412,1,1.098,1.792,0.423797881010595,2,0.000937173449376601,0.885776392447645,0.699036157193749
"223","MCCOME",320,18,3,448,-6.43033843897513,2.41568041237113,0,2.111,1.3703,0.307242136064375,2,0.00112367769364005,0.885776392447645,0.880530020594469
"224","MCMONT",330,18,3,450,-5.4078159164526,1.83207216494845,0,1.601,1.6848,0.253234241673548,2,0.00164185001216737,0.885776392447645,1.25974672193242
"225","MCCOUG",321,18,3,451,-4.16682492546161,1.62151546391753,0,1.417,1.5,0.49469964664311,2,0.000824117150259809,0.885776392447645,0.570480473141173
"226","MCMONT",330,18,3,452,-2.84024834888504,1.38120618556701,0,1.207,1.864,0.381065088757397,2,0.000278131665211354,0.885776392447645,-0.515737601869901
"227","MCMARQ",327,18,3,453,-1.29295105158774,1.50136082474227,0,1.312,1.784,0.381952200134018,2,0.0011237063227358,0.885776392447645,0.880555498301477
"228","ODOMEG",380,19,3,455,-5.81322132185801,1.93620618556701,0,1.692,1.4454,0.314465408805031,2,0.000727551210295023,0.885776392447645,0.445852169418218
"229","ODCUTL",376,19,3,457,-4.69610420474089,1.57688659793814,0,1.378,1.6247,0.475435816164818,2,0.00496455717946149,0.885776392447645,2.36624716476693
"230","ODDELT",377,19,3,459,-2.77268078131747,1.4590206185567,0,1.275,1.8,0.377091680414801,2,0.00112655491776292,0.885776392447645,0.883087290164107
"231","OD98  ",370,19,3,461,-0.815473574110262,1.39150515463918,0,1.216,1.848,0.497567448031844,2,0.00164678853118424,0.885776392447645,1.26275010625942
"232","ODTRND",387,19,3,462,0.493084984448297,1.32627835051546,0,1.159,1.816,0.537172324881822,2,0.000657481498446872,0.885776392447645,0.344584405103578
"233","PLVALA",421,16,3,465,-6.25015825879495,2.04720618556701,0,1.789,1.3916,0.331588132635253,2,0.00486310997867132,0.885776392447645,2.34560120623606
"234","PLBARC",405,16,3,467,-5.15105915969585,1.70390721649485,0,1.489,1.4668,0.477707006369427,2,0.000254025966589845,0.885776392447645,-0.606395726846104
"235","PLSATL",418,16,3,469,-5.40105915969585,1.69818556701031,0,1.484,1.6906,0.304347826086957,2,0.00221570592192846,0.885776392447645,1.55949411304175
"236","PLFURY",410,16,3,473,-3.70961771825441,1.46817525773196,0,1.283,1.792,0.388098318240621,2,0.000303854907742739,0.885776392447645,-0.427281908996943
"237","PTVNTU",466,19,3,475,-6.17358168221837,1.97396907216495,0,1.725,1.4454,0.320102432778489,2,0.00108388325054753,0.885776392447645,0.844473254444215
"238","PTLEMA",459,19,3,477,-5.18934744798414,1.70276288659794,0,1.488,1.6536,0.277392510402219,2,0.00297557938132524,0.885776392447645,1.85436182973557
"239","PTFIRB",452,19,3,480,-5.24114924978594,1.9350618556701,0,1.691,1.4282,0.316555872111428,2,0.000727078830215148,0.885776392447645,0.445202684554953
"240","PTCATL",450,19,3,482,-3.27042852906522,1.48190721649485,0,1.295,1.8,0.354274917335853,2,0.00248647990953206,0.885776392447645,1.67479107899583
"241","PTBNNV",448,19,3,483,-2.38529339393008,1.31254639175258,0,1.147,1.8,0.392337872144011,2,0.000563463548003836,0.885776392447645,0.190270423532438
"242","PTGRNP",457,19,3,485,-1.43934744798413,1.36518556701031,0,1.193,1.7143,0.571428571428571,2,0.00207082838288553,0.885776392447645,1.49187177186749
"243","DTLB12",196,2,3,1557,-6.81772582636251,2.87684536082474,0,2.514,0.906,0.428481411468179,2,0.000819379034913182,0.885776392447645,0.564714559576885
"244","DTPL61",200,2,3,1558,-5.01592402456071,2.44085567010309,0,2.133,1.0836,0.427124614707177,2,0.00108090582458953,0.885776392447645,0.841722475747428
"245","FT850 ",243,17,3,1560,-5.59250060113729,2.81734020618557,0,2.462,0.7896,0.263322884012539,2,0.000179046364820567,0.885776392447645,-0.956187425663655
"246","FT128 ",241,17,3,1561,-6.58349159212828,2.6800206185567,0,2.342,0.9702,0.272980501392758,2,0.000278604045291229,0.885776392447645,-0.514040637998812
"247","FT124 ",239,17,3,1563,-6.04295105158774,2.62509278350515,0,2.294,1.0368,0.368007850834151,2,0.000378991969538642,0.885776392447645,-0.206317203002574
"248","HDCIVI",257,3,3,1564,-6.91907717771387,2.97296907216495,0,2.598,0.756,0.325520833333333,2,0.000260424569489973,0.885776392447645,-0.581518960544583
"249","MZ808 ",349,4,3,1565,-5.91682492546161,2.73494845360825,0,2.39,1.008,0.316049382716049,2,8.68749910534076e-05,0.885776392447645,-1.67936201840553
"250","MB220 ",292,9,3,1568,4.37822011958343,1.78629896907216,0,1.561,1.295,0.398648648648649,2,3.94508939435148e-05,0.885776392447645,-2.46877551210784
"251","MB220D",295,9,3,1569,4.87146336282667,1.76684536082474,0,1.544,1.295,0.393333333333333,2,9.04393134742839e-05,0.885776392447645,-1.63915316287936
"252","MB280 ",301,9,3,1570,10.0696615610249,2.02203092783505,1,1.767,1.295,0.395738203957382,2,0.000103794786641664,0.885776392447645,-1.50141647486979
"253","MB450S",314,9,3,1571,19.6169588583222,1.86640206185567,1,1.631,1.2283,0.494405412438199,2,0.000101375628050788,0.885776392447645,-1.52499951156954
"254","OP53  ",391,26,3,1572,-5.88078888942558,2.53469072164948,0,2.215,1.0206,0.355787476280835,2,0.000832247813452812,0.885776392447645,0.580298029871479
"255","PG504 ",393,14,3,1573,-2.23439249302918,2.05521649484536,0,1.796,1.1682,0.32,2,2.15147654561331e-05,0.885776392447645,-3.07509275448841
"256","PS914R",429,12,3,1574,-1.29069879933549,2.53240206185567,0,2.213,1.04,0.355306217858813,2,0.000164789075137062,0.885776392447645,-1.03916589567418
"257","PS911T",427,12,3,1575,6.70479669616001,2.19253608247423,0,1.916,1.0816,0.531958762886598,2,8.35683304942813e-05,0.885776392447645,-1.71816759282733
"258","RNR12 ",472,24,3,1576,-5.91006816870486,2.41453608247423,0,2.11,1.131,0.344003822264692,2,4.88984955410183e-05,0.885776392447645,-2.25408558933293
"259","SA992 ",480,11,3,1577,-3.1015096101463,2.01058762886598,0,1.757,1.1591,0.423387096774194,2,2.3905294951259e-06,0.885776392447645,-5.27231733182463
"260","SBA22L",485,5,3,1578,-5.79520330383999,2.88943298969072,0,2.525,0.96,0.308510638297872,2,0.000249760231323094,0.885776392447645,-0.623330836359921
"261","TY1600",497,1,3,1580,-6.29069879933549,2.62051546391753,0,2.29,0.948,0.435643564356436,2,7.01412845875263e-07,0.885776392447645,-6.49849084613076
"262","TYCORO",503,1,3,1582,-5.72763573627242,2.40309278350515,0,2.1,0.9405,0.419006479481641,2,0.000877553357477204,0.885776392447645,0.633305540425099
"263","TYCELI",499,1,3,1583,-4.64655465519134,2.37219587628866,0,2.073,1.0332,0.417383820998279,2,0.00085314705335032,0.885776392447645,0.605099708812054
"264","TYMXMK",513,1,3,1584,-4.26367177230846,2.05750515463918,0,1.798,1.1328,0.446886446886447,2,0.000362057859402511,0.885776392447645,-0.252028187650603
"265","VW411 ",538,7,3,1586,-3.65556366420035,2.10327835051546,0,1.838,1.2144,0.32409381663113,2,0.000436207217395039,0.885776392447645,-0.0657148196090747
"266","VV164E",520,7,3,1588,1.47056246192578,1.84923711340206,0,1.616,1.2648,0.420140046682227,2,0.000217437982221332,0.885776392447645,-0.761918548651568
"267","VV144 ",518,7,3,1589,-1.98664474528143,2.09183505154639,0,1.828,1.1656,0.406868234415827,2,0.000173950385777065,0.885776392447645,-0.985062099965779
"268","AMGREM",23,15,4,486,-6.72896515900144,1.67175187969925,0,1.804,1.2141,0.377500943752359,3,0.00146135195016931,0.894533798754233,1.13344691290344
"269","AMHORN",24,15,4,488,-6.03322479388988,1.69213909774436,0,1.826,1.3277,0.352982703847511,3,0.00165153352005908,0.894533798754233,1.25578917476231
"270","AMJAVL",25,15,4,490,-5.67825521985337,1.58556954887218,0,1.711,1.4896,0.348553502962705,3,0.000244624667307666,0.894533798754233,-0.653945300892534
"271","AMMATA",26,15,4,492,-5.57075014885945,1.43266541353383,0,1.546,1.677,0.291970802919708,3,0.00108300935022226,0.894533798754233,0.83382851399631
"272","AMAMBS",18,15,4,494,-2.51395501701361,1.39745112781955,1,1.508,1.628,0.389509218384835,3,0.000228920195643995,0.894533798754233,-0.720296914418617
"273","BKAPOL",37,19,4,495,-5.55452296833207,1.54942857142857,0,1.672,1.46,0.307125307125307,3,0.000684684308069618,0.894533798754233,0.375287501301461
"274","BKCENT",38,19,4,497,-3.98048645717588,1.20006578947368,0,1.295,1.6906,0.38560411311054,3,0.00217224753703162,0.894533798754233,1.52984727528753
"275","BKLSAB",45,19,4,500,-2.92774812046189,1.10461654135338,0,1.192,1.808,0.345861194373991,3,0.00283738138037707,0.894533798754233,1.79696649004513
"276","BKRIVE",50,19,4,503,-0.244178140745865,0.944298872180451,0,1.019,1.816,0.459317585301837,3,0.000251982219249474,0.894533798754233,-0.624311840110087
"277","CDDEVI",89,19,4,505,4.66860076391945,0.98878007518797,0,1.067,1.848,0.407392686804451,3,0.00260805707676658,0.894533798754233,1.71269044147202
"278","CDELDR",91,19,4,506,6.7172823055016,0.846069548872181,0,0.913,1.792,0.423387096774194,3,0.00051115477335117,0.894533798754233,0.0830020610159119
"279","CVVEGA",150,19,4,508,-6.68028361741929,1.83855639097744,0,1.984,1.1616,0.316589278176446,3,0.0045079079748617,0.894533798754233,2.25991809461336
"280","CVNOVA",146,19,4,510,-5.99874203526919,1.54479511278196,0,1.667,1.4381,0.31328320802005,3,0.00429511029360534,0.894533798754233,2.21156214702592
"281","CVCAMA",130,19,4,515,-5.34762641660793,1.27049436090226,0,1.371,1.47,0.438198851616803,3,0.00190075665733038,0.894533798754233,1.39633695997964
"282","CVMNTC",143,19,4,517,-3.88109497644566,1.33072932330827,0,1.436,1.6692,0.369332654100866,3,0.00396955255493778,0.894533798754233,2.13273829416628
"283","CVIMPA",140,19,4,519,-3.37399558496493,1.13519736842105,0,1.225,1.784,0.344827586206897,3,0.00787837743684071,0.894533798754233,2.81820688602108
"284","CVCORV",139,19,4,522,0.575294475886997,1.35575,0,1.463,1.2834,0.589301903898459,3,0.000414559034600003,0.894533798754233,-0.126454978521291
"285","DGCOLT",159,16,4,525,-6.04945197441726,1.93122556390977,0,2.084,1.1072,0.396270396270396,3,0.000325376586820506,0.894533798754233,-0.368687126398022
"286","DGDART",162,16,4,528,-5.75533432735844,1.61151691729323,0,1.739,1.428,0.310965630114566,3,0.0041562365007037,0.894533798754233,2.1786948898496
"287","DGCHLN",157,16,4,531,-5.38616597036047,1.35296992481203,0,1.46,1.4925,0.465116279069767,3,0.000132826108161587,0.894533798754233,-1.26462955127643
"288","DGCORN",161,16,4,532,-5.12653108192233,1.35482330827068,0,1.462,1.677,0.299145299145299,3,0.00156774382341875,0.894533798754233,1.20372244304271
"289","DGCHAR",156,16,4,535,-5.24620653831179,1.31775563909774,0,1.422,1.6478,0.302593659942363,3,0.000108175522205036,0.894533798754233,-1.46991525308939
"290","FDPINT",229,18,4,539,-6.63565887096899,1.71808646616541,0,1.854,1.183,0.337268128161889,3,0.00498678984992266,0.894533798754233,2.36087729848155
"291","FDMAVE",226,18,4,542,-6.03322479388988,1.79500187969925,0,1.937,1.3774,0.294633461943178,3,0.00304496746234132,0.894533798754233,1.86757512788641
"292","FDTORI",238,18,4,545,-4.96831607178035,1.3715037593985,0,1.48,1.728,0.245813074014046,3,0.00379531234758859,0.894533798754233,2.08785162487448
"293","FDMUST",228,18,4,547,-5.40442154845377,1.66526503759398,0,1.797,1.2425,0.33587786259542,3,0.00387171662277218,0.894533798754233,2.1077828928524
"294","FDLTD ",222,18,4,551,-2.89732215697304,1.08793609022556,0,1.174,1.784,0.380103237916471,3,0.00583614118696264,0.894533798754233,2.51815473517166
"295","FDTHNB",235,18,4,553,3.1067346381588,1.05179511278195,1,1.135,1.8,0.455958549222798,3,0.00066393545420342,0.894533798754233,0.3445145706282
